rt,coherence,decision,animal
363.0,512.0,1.0,1.0
509.0,512.0,1.0,1.0
632.0,128.0,0.0,1.0
656.0,0.0,1.0,1.0
834.0,32.0,0.0,1.0
619.0,64.0,0.0,1.0
584.0,256.0,1.0,1.0
411.0,512.0,1.0,1.0
567.0,64.0,1.0,1.0
604.0,128.0,1.0,1.0
772.0,0.0,1.0,1.0
554.0,256.0,1.0,1.0
605.0,32.0,1.0,1.0
626.0,32.0,0.0,1.0
440.0,256.0,1.0,1.0
392.0,512.0,1.0,1.0
407.0,512.0,1.0,1.0
499.0,128.0,1.0,1.0
437.0,256.0,1.0,1.0
779.0,64.0,1.0,1.0
840.0,0.0,1.0,1.0
829.0,32.0,1.0,1.0
722.0,128.0,1.0,1.0
796.0,0.0,0.0,1.0
643.0,64.0,1.0,1.0
657.0,32.0,0.0,1.0
875.0,0.0,0.0,1.0
411.0,512.0,1.0,1.0
490.0,256.0,1.0,1.0
377.0,64.0,1.0,1.0
860.0,128.0,1.0,1.0
430.0,128.0,1.0,1.0
513.0,0.0,0.0,1.0
398.0,256.0,1.0,1.0
333.0,512.0,1.0,1.0
797.0,64.0,1.0,1.0
488.0,32.0,1.0,1.0
725.0,32.0,0.0,1.0
610.0,128.0,1.0,1.0
882.0,32.0,1.0,1.0
379.0,512.0,1.0,1.0
966.0,64.0,1.0,1.0
613.0,0.0,0.0,1.0
651.0,64.0,1.0,1.0
512.0,256.0,1.0,1.0
397.0,256.0,1.0,1.0
992.0,0.0,0.0,1.0
365.0,512.0,1.0,1.0
447.0,128.0,1.0,1.0
576.0,0.0,1.0,1.0
584.0,256.0,1.0,1.0
665.0,256.0,1.0,1.0
422.0,32.0,0.0,1.0
379.0,512.0,1.0,1.0
403.0,512.0,1.0,1.0
812.0,128.0,1.0,1.0
797.0,32.0,1.0,1.0
731.0,0.0,0.0,1.0
699.0,64.0,0.0,1.0
472.0,64.0,1.0,1.0
688.0,128.0,1.0,1.0
706.0,64.0,1.0,1.0
725.0,128.0,1.0,1.0
645.0,256.0,1.0,1.0
404.0,256.0,1.0,1.0
462.0,512.0,1.0,1.0
747.0,0.0,1.0,1.0
751.0,0.0,0.0,1.0
793.0,32.0,0.0,1.0
691.0,32.0,1.0,1.0
629.0,64.0,0.0,1.0
415.0,512.0,1.0,1.0
530.0,128.0,1.0,1.0
580.0,256.0,1.0,1.0
664.0,256.0,1.0,1.0
768.0,32.0,0.0,1.0
691.0,32.0,1.0,1.0
719.0,0.0,0.0,1.0
730.0,64.0,0.0,1.0
871.0,128.0,1.0,1.0
742.0,128.0,1.0,1.0
384.0,512.0,1.0,1.0
644.0,64.0,1.0,1.0
393.0,512.0,1.0,1.0
451.0,0.0,1.0,1.0
359.0,512.0,1.0,1.0
790.0,64.0,1.0,1.0
478.0,256.0,1.0,1.0
755.0,128.0,1.0,1.0
989.0,32.0,0.0,1.0
568.0,0.0,1.0,1.0
495.0,256.0,1.0,1.0
905.0,64.0,0.0,1.0
573.0,512.0,1.0,1.0
641.0,0.0,0.0,1.0
917.0,32.0,1.0,1.0
582.0,32.0,0.0,1.0
755.0,128.0,1.0,1.0
449.0,512.0,1.0,1.0
894.0,0.0,0.0,1.0
508.0,128.0,1.0,1.0
661.0,64.0,0.0,1.0
600.0,256.0,1.0,1.0
730.0,64.0,1.0,1.0
516.0,512.0,1.0,1.0
836.0,32.0,0.0,1.0
491.0,128.0,1.0,1.0
641.0,256.0,1.0,1.0
1146.0,0.0,1.0,1.0
795.0,32.0,1.0,1.0
664.0,128.0,1.0,1.0
753.0,64.0,1.0,1.0
421.0,256.0,1.0,1.0
445.0,512.0,1.0,1.0
547.0,0.0,0.0,1.0
608.0,64.0,1.0,1.0
817.0,128.0,1.0,1.0
538.0,512.0,1.0,1.0
640.0,0.0,1.0,1.0
609.0,32.0,1.0,1.0
397.0,256.0,1.0,1.0
372.0,256.0,1.0,1.0
822.0,128.0,1.0,1.0
1175.0,64.0,1.0,1.0
359.0,512.0,1.0,1.0
830.0,0.0,0.0,1.0
492.0,32.0,0.0,1.0
356.0,512.0,1.0,1.0
415.0,256.0,1.0,1.0
1090.0,32.0,0.0,1.0
668.0,128.0,1.0,1.0
558.0,0.0,1.0,1.0
684.0,64.0,1.0,1.0
820.0,64.0,1.0,1.0
670.0,128.0,1.0,1.0
1018.0,32.0,1.0,1.0
574.0,256.0,1.0,1.0
391.0,512.0,1.0,1.0
487.0,0.0,0.0,1.0
581.0,64.0,1.0,1.0
806.0,32.0,1.0,1.0
1038.0,0.0,0.0,1.0
350.0,512.0,1.0,1.0
958.0,64.0,1.0,1.0
398.0,256.0,1.0,1.0
395.0,512.0,1.0,1.0
530.0,128.0,1.0,1.0
514.0,256.0,1.0,1.0
1073.0,128.0,1.0,1.0
913.0,0.0,1.0,1.0
702.0,32.0,1.0,1.0
490.0,128.0,1.0,1.0
437.0,64.0,1.0,1.0
528.0,256.0,1.0,1.0
415.0,512.0,1.0,1.0
593.0,0.0,1.0,1.0
878.0,0.0,0.0,1.0
377.0,512.0,1.0,1.0
520.0,32.0,1.0,1.0
696.0,64.0,0.0,1.0
583.0,32.0,1.0,1.0
535.0,256.0,1.0,1.0
625.0,128.0,1.0,1.0
905.0,128.0,1.0,1.0
888.0,32.0,1.0,1.0
501.0,64.0,1.0,1.0
546.0,32.0,1.0,1.0
726.0,64.0,1.0,1.0
1019.0,0.0,1.0,1.0
552.0,256.0,1.0,1.0
502.0,512.0,1.0,1.0
421.0,128.0,1.0,1.0
420.0,512.0,1.0,1.0
476.0,256.0,1.0,1.0
505.0,0.0,1.0,1.0
909.0,0.0,1.0,1.0
569.0,256.0,1.0,1.0
468.0,32.0,0.0,1.0
633.0,128.0,1.0,1.0
814.0,0.0,0.0,1.0
464.0,512.0,1.0,1.0
548.0,32.0,1.0,1.0
405.0,128.0,1.0,1.0
529.0,64.0,1.0,1.0
693.0,256.0,1.0,1.0
555.0,64.0,0.0,1.0
385.0,512.0,1.0,1.0
579.0,256.0,1.0,1.0
754.0,0.0,0.0,1.0
439.0,128.0,1.0,1.0
769.0,32.0,0.0,1.0
486.0,512.0,1.0,1.0
501.0,512.0,1.0,1.0
849.0,64.0,1.0,1.0
759.0,0.0,1.0,1.0
459.0,256.0,1.0,1.0
423.0,64.0,0.0,1.0
938.0,32.0,1.0,1.0
581.0,128.0,1.0,1.0
846.0,64.0,0.0,1.0
495.0,0.0,0.0,1.0
527.0,256.0,1.0,1.0
487.0,128.0,1.0,1.0
611.0,0.0,1.0,1.0
436.0,256.0,1.0,1.0
639.0,64.0,0.0,1.0
502.0,512.0,1.0,1.0
835.0,32.0,0.0,1.0
381.0,128.0,1.0,1.0
798.0,32.0,1.0,1.0
433.0,512.0,1.0,1.0
464.0,64.0,0.0,1.0
336.0,256.0,1.0,1.0
664.0,0.0,1.0,1.0
751.0,32.0,0.0,1.0
479.0,32.0,1.0,1.0
928.0,64.0,0.0,1.0
749.0,128.0,1.0,1.0
562.0,128.0,1.0,1.0
511.0,256.0,1.0,1.0
849.0,0.0,0.0,1.0
410.0,512.0,1.0,1.0
455.0,512.0,1.0,1.0
477.0,256.0,1.0,1.0
698.0,256.0,1.0,1.0
1084.0,64.0,1.0,1.0
693.0,128.0,1.0,1.0
629.0,32.0,1.0,1.0
486.0,0.0,0.0,1.0
723.0,64.0,1.0,1.0
401.0,512.0,1.0,1.0
932.0,128.0,1.0,1.0
1107.0,0.0,1.0,1.0
772.0,32.0,1.0,1.0
434.0,512.0,1.0,1.0
824.0,0.0,1.0,1.0
561.0,512.0,1.0,1.0
600.0,256.0,1.0,1.0
432.0,64.0,1.0,1.0
814.0,128.0,1.0,1.0
835.0,32.0,0.0,1.0
409.0,512.0,1.0,1.0
477.0,256.0,1.0,1.0
628.0,0.0,0.0,1.0
663.0,64.0,1.0,1.0
507.0,128.0,1.0,1.0
862.0,32.0,1.0,1.0
453.0,512.0,1.0,1.0
686.0,256.0,1.0,1.0
499.0,64.0,0.0,1.0
490.0,64.0,1.0,1.0
861.0,128.0,1.0,1.0
765.0,32.0,1.0,1.0
444.0,256.0,1.0,1.0
975.0,0.0,1.0,1.0
436.0,128.0,1.0,1.0
978.0,32.0,1.0,1.0
709.0,0.0,0.0,1.0
403.0,512.0,1.0,1.0
1084.0,64.0,1.0,1.0
873.0,64.0,1.0,1.0
641.0,32.0,0.0,1.0
693.0,256.0,1.0,1.0
500.0,512.0,1.0,1.0
740.0,0.0,0.0,1.0
297.0,512.0,1.0,1.0
387.0,512.0,1.0,1.0
417.0,256.0,1.0,1.0
488.0,128.0,1.0,1.0
961.0,32.0,0.0,1.0
403.0,256.0,1.0,1.0
745.0,0.0,0.0,1.0
487.0,32.0,1.0,1.0
1177.0,0.0,1.0,1.0
639.0,64.0,1.0,1.0
753.0,64.0,0.0,1.0
438.0,128.0,1.0,1.0
951.0,32.0,0.0,1.0
642.0,32.0,1.0,1.0
694.0,64.0,1.0,1.0
594.0,128.0,1.0,1.0
697.0,64.0,1.0,1.0
782.0,0.0,1.0,1.0
575.0,512.0,1.0,1.0
365.0,512.0,1.0,1.0
553.0,256.0,1.0,1.0
617.0,256.0,1.0,1.0
645.0,0.0,0.0,1.0
648.0,128.0,1.0,1.0
704.0,0.0,1.0,1.0
571.0,64.0,1.0,1.0
547.0,128.0,1.0,1.0
444.0,512.0,1.0,1.0
1014.0,64.0,1.0,1.0
650.0,128.0,1.0,1.0
470.0,512.0,1.0,1.0
761.0,32.0,0.0,1.0
842.0,0.0,0.0,1.0
509.0,256.0,1.0,1.0
1044.0,32.0,1.0,1.0
375.0,256.0,1.0,1.0
808.0,0.0,0.0,1.0
650.0,128.0,1.0,1.0
571.0,256.0,1.0,1.0
708.0,32.0,1.0,1.0
737.0,0.0,1.0,1.0
818.0,64.0,1.0,1.0
777.0,32.0,0.0,1.0
357.0,512.0,1.0,1.0
652.0,128.0,0.0,1.0
1007.0,64.0,0.0,1.0
623.0,256.0,1.0,1.0
471.0,512.0,1.0,1.0
396.0,512.0,1.0,1.0
1226.0,32.0,0.0,1.0
600.0,64.0,1.0,1.0
383.0,256.0,1.0,1.0
404.0,128.0,1.0,1.0
717.0,0.0,0.0,1.0
687.0,0.0,1.0,1.0
1276.0,64.0,1.0,1.0
386.0,512.0,1.0,1.0
608.0,256.0,1.0,1.0
733.0,128.0,1.0,1.0
669.0,32.0,1.0,1.0
377.0,512.0,1.0,1.0
857.0,128.0,1.0,1.0
584.0,128.0,1.0,1.0
636.0,0.0,0.0,1.0
420.0,512.0,1.0,1.0
734.0,0.0,1.0,1.0
475.0,64.0,1.0,1.0
571.0,256.0,1.0,1.0
688.0,32.0,0.0,1.0
1121.0,32.0,1.0,1.0
541.0,64.0,1.0,1.0
810.0,128.0,1.0,1.0
859.0,0.0,0.0,1.0
658.0,64.0,1.0,1.0
438.0,256.0,1.0,1.0
876.0,64.0,0.0,1.0
403.0,512.0,1.0,1.0
410.0,512.0,1.0,1.0
746.0,32.0,0.0,1.0
598.0,256.0,1.0,1.0
622.0,0.0,0.0,1.0
721.0,128.0,1.0,1.0
1256.0,32.0,1.0,1.0
456.0,512.0,1.0,1.0
1112.0,0.0,1.0,1.0
703.0,128.0,1.0,1.0
1264.0,32.0,1.0,1.0
664.0,64.0,1.0,1.0
1084.0,32.0,0.0,1.0
705.0,64.0,1.0,1.0
627.0,128.0,1.0,1.0
1163.0,0.0,1.0,1.0
576.0,256.0,1.0,1.0
630.0,256.0,1.0,1.0
429.0,512.0,1.0,1.0
521.0,128.0,1.0,1.0
755.0,32.0,1.0,1.0
819.0,64.0,0.0,1.0
957.0,32.0,0.0,1.0
754.0,0.0,0.0,1.0
441.0,512.0,1.0,1.0
677.0,0.0,1.0,1.0
520.0,256.0,1.0,1.0
712.0,64.0,1.0,1.0
689.0,256.0,1.0,1.0
408.0,512.0,1.0,1.0
840.0,128.0,1.0,1.0
779.0,32.0,1.0,1.0
773.0,32.0,1.0,1.0
1225.0,0.0,1.0,1.0
929.0,64.0,0.0,1.0
639.0,128.0,1.0,1.0
919.0,0.0,1.0,1.0
543.0,256.0,1.0,1.0
452.0,512.0,1.0,1.0
746.0,64.0,0.0,1.0
759.0,128.0,1.0,1.0
438.0,512.0,1.0,1.0
487.0,256.0,1.0,1.0
447.0,128.0,1.0,1.0
476.0,512.0,1.0,1.0
1067.0,64.0,1.0,1.0
611.0,256.0,1.0,1.0
668.0,64.0,1.0,1.0
708.0,32.0,1.0,1.0
729.0,128.0,1.0,1.0
769.0,0.0,1.0,1.0
555.0,512.0,1.0,1.0
974.0,32.0,1.0,1.0
597.0,256.0,1.0,1.0
1003.0,0.0,0.0,1.0
835.0,0.0,1.0,1.0
725.0,256.0,1.0,1.0
899.0,0.0,1.0,1.0
609.0,256.0,1.0,1.0
772.0,128.0,1.0,1.0
611.0,512.0,1.0,1.0
795.0,64.0,0.0,1.0
560.0,512.0,1.0,1.0
569.0,128.0,1.0,1.0
894.0,64.0,0.0,1.0
714.0,32.0,1.0,1.0
943.0,32.0,1.0,1.0
569.0,256.0,1.0,1.0
739.0,64.0,0.0,1.0
726.0,64.0,1.0,1.0
867.0,32.0,1.0,1.0
541.0,512.0,1.0,1.0
832.0,256.0,1.0,1.0
898.0,32.0,1.0,1.0
761.0,128.0,1.0,1.0
529.0,128.0,1.0,1.0
700.0,0.0,0.0,1.0
534.0,512.0,1.0,1.0
661.0,0.0,0.0,1.0
665.0,32.0,0.0,1.0
488.0,256.0,1.0,1.0
734.0,128.0,0.0,1.0
658.0,0.0,1.0,1.0
537.0,256.0,1.0,1.0
703.0,64.0,1.0,1.0
786.0,32.0,1.0,1.0
741.0,64.0,1.0,1.0
549.0,512.0,1.0,1.0
789.0,0.0,1.0,1.0
721.0,128.0,1.0,1.0
460.0,512.0,1.0,1.0
863.0,0.0,0.0,1.0
779.0,0.0,1.0,1.0
690.0,128.0,1.0,1.0
619.0,128.0,1.0,1.0
664.0,256.0,1.0,1.0
784.0,32.0,1.0,1.0
761.0,64.0,1.0,1.0
691.0,32.0,1.0,1.0
931.0,64.0,0.0,1.0
511.0,512.0,1.0,1.0
577.0,512.0,1.0,1.0
686.0,256.0,1.0,1.0
540.0,64.0,1.0,1.0
726.0,128.0,1.0,1.0
889.0,32.0,1.0,1.0
534.0,64.0,1.0,1.0
615.0,128.0,1.0,1.0
655.0,512.0,1.0,1.0
791.0,0.0,1.0,1.0
546.0,256.0,1.0,1.0
550.0,512.0,1.0,1.0
685.0,256.0,1.0,1.0
747.0,0.0,1.0,1.0
859.0,32.0,0.0,1.0
762.0,256.0,1.0,1.0
817.0,128.0,1.0,1.0
407.0,512.0,1.0,1.0
837.0,0.0,0.0,1.0
429.0,512.0,1.0,1.0
998.0,32.0,0.0,1.0
676.0,128.0,1.0,1.0
749.0,0.0,1.0,1.0
871.0,64.0,1.0,1.0
698.0,64.0,1.0,1.0
976.0,32.0,0.0,1.0
578.0,256.0,1.0,1.0
1067.0,256.0,1.0,1.0
1165.0,32.0,0.0,1.0
608.0,128.0,1.0,1.0
1317.0,32.0,0.0,1.0
716.0,0.0,1.0,1.0
648.0,256.0,1.0,1.0
718.0,64.0,1.0,1.0
485.0,512.0,1.0,1.0
559.0,0.0,0.0,1.0
617.0,128.0,1.0,1.0
703.0,64.0,1.0,1.0
427.0,512.0,1.0,1.0
888.0,64.0,1.0,1.0
881.0,0.0,0.0,1.0
785.0,128.0,1.0,1.0
661.0,32.0,1.0,1.0
648.0,512.0,1.0,1.0
519.0,512.0,1.0,1.0
891.0,32.0,1.0,1.0
474.0,256.0,1.0,1.0
647.0,256.0,1.0,1.0
818.0,128.0,1.0,1.0
895.0,64.0,1.0,1.0
751.0,0.0,1.0,1.0
715.0,64.0,1.0,1.0
854.0,64.0,1.0,1.0
474.0,512.0,1.0,1.0
734.0,32.0,1.0,1.0
572.0,256.0,1.0,1.0
1130.0,0.0,1.0,1.0
668.0,256.0,1.0,1.0
816.0,0.0,0.0,1.0
869.0,128.0,1.0,1.0
659.0,128.0,1.0,1.0
770.0,32.0,1.0,1.0
471.0,512.0,1.0,1.0
427.0,32.0,1.0,1.0
450.0,0.0,1.0,1.0
565.0,128.0,1.0,1.0
576.0,256.0,1.0,1.0
561.0,512.0,1.0,1.0
612.0,128.0,1.0,1.0
570.0,256.0,1.0,1.0
633.0,64.0,0.0,1.0
729.0,32.0,0.0,1.0
425.0,512.0,1.0,1.0
758.0,0.0,0.0,1.0
649.0,64.0,0.0,1.0
815.0,32.0,1.0,1.0
578.0,512.0,1.0,1.0
766.0,0.0,1.0,1.0
746.0,128.0,1.0,1.0
543.0,256.0,1.0,1.0
792.0,64.0,0.0,1.0
588.0,128.0,1.0,1.0
576.0,256.0,1.0,1.0
976.0,64.0,0.0,1.0
637.0,32.0,1.0,1.0
713.0,0.0,0.0,1.0
505.0,512.0,1.0,1.0
790.0,0.0,1.0,1.0
784.0,128.0,1.0,1.0
486.0,512.0,1.0,1.0
939.0,128.0,0.0,1.0
651.0,256.0,1.0,1.0
981.0,0.0,1.0,1.0
915.0,64.0,1.0,1.0
660.0,32.0,1.0,1.0
413.0,256.0,1.0,1.0
881.0,32.0,0.0,1.0
698.0,64.0,0.0,1.0
568.0,512.0,1.0,1.0
645.0,256.0,1.0,1.0
923.0,0.0,1.0,1.0
486.0,512.0,1.0,1.0
1085.0,128.0,1.0,1.0
383.0,512.0,1.0,1.0
813.0,32.0,0.0,1.0
905.0,32.0,0.0,1.0
628.0,0.0,1.0,1.0
432.0,256.0,1.0,1.0
944.0,64.0,1.0,1.0
682.0,64.0,1.0,1.0
617.0,128.0,1.0,1.0
820.0,64.0,1.0,1.0
611.0,32.0,0.0,1.0
756.0,32.0,0.0,1.0
682.0,128.0,1.0,1.0
598.0,512.0,1.0,1.0
731.0,0.0,0.0,1.0
768.0,0.0,0.0,1.0
446.0,512.0,1.0,1.0
915.0,64.0,0.0,1.0
688.0,128.0,1.0,1.0
595.0,256.0,1.0,1.0
705.0,256.0,1.0,1.0
478.0,32.0,0.0,1.0
560.0,64.0,1.0,1.0
318.0,512.0,1.0,1.0
519.0,128.0,1.0,1.0
542.0,256.0,1.0,1.0
671.0,0.0,0.0,1.0
492.0,256.0,1.0,1.0
626.0,32.0,0.0,1.0
438.0,128.0,1.0,1.0
770.0,64.0,0.0,1.0
394.0,512.0,1.0,1.0
658.0,0.0,1.0,1.0
612.0,128.0,1.0,1.0
577.0,128.0,1.0,1.0
801.0,64.0,1.0,1.0
362.0,512.0,1.0,1.0
959.0,0.0,0.0,1.0
497.0,512.0,1.0,1.0
724.0,64.0,1.0,1.0
1143.0,0.0,0.0,1.0
517.0,256.0,1.0,1.0
858.0,32.0,1.0,1.0
598.0,256.0,1.0,1.0
548.0,32.0,1.0,1.0
639.0,512.0,1.0,1.0
602.0,128.0,0.0,1.0
638.0,0.0,1.0,1.0
923.0,128.0,1.0,1.0
680.0,0.0,0.0,1.0
731.0,128.0,1.0,1.0
892.0,64.0,1.0,1.0
443.0,512.0,1.0,1.0
1029.0,32.0,0.0,1.0
848.0,64.0,1.0,1.0
752.0,32.0,1.0,1.0
663.0,512.0,1.0,1.0
643.0,256.0,1.0,1.0
568.0,256.0,1.0,1.0
891.0,0.0,0.0,1.0
624.0,128.0,1.0,1.0
572.0,256.0,1.0,1.0
1157.0,0.0,0.0,1.0
764.0,64.0,1.0,1.0
662.0,512.0,1.0,1.0
772.0,256.0,1.0,1.0
1096.0,32.0,0.0,1.0
837.0,64.0,1.0,1.0
700.0,128.0,1.0,1.0
703.0,512.0,1.0,1.0
783.0,32.0,1.0,1.0
679.0,0.0,1.0,1.0
612.0,64.0,1.0,1.0
1064.0,0.0,0.0,1.0
639.0,256.0,1.0,1.0
682.0,128.0,1.0,1.0
389.0,512.0,1.0,1.0
1001.0,32.0,0.0,1.0
1090.0,32.0,0.0,1.0
642.0,256.0,1.0,1.0
660.0,128.0,1.0,1.0
1120.0,64.0,0.0,1.0
402.0,512.0,1.0,1.0
781.0,0.0,1.0,1.0
764.0,128.0,0.0,1.0
514.0,512.0,1.0,1.0
1052.0,32.0,0.0,1.0
755.0,64.0,1.0,1.0
567.0,0.0,0.0,1.0
824.0,64.0,1.0,1.0
382.0,512.0,1.0,1.0
1158.0,32.0,1.0,1.0
556.0,128.0,1.0,1.0
546.0,256.0,1.0,1.0
649.0,256.0,1.0,1.0
901.0,64.0,0.0,1.0
604.0,128.0,1.0,1.0
578.0,64.0,1.0,1.0
555.0,0.0,1.0,1.0
812.0,128.0,0.0,1.0
386.0,256.0,1.0,1.0
643.0,32.0,0.0,1.0
403.0,512.0,1.0,1.0
685.0,256.0,1.0,1.0
713.0,32.0,1.0,1.0
491.0,512.0,1.0,1.0
744.0,0.0,0.0,1.0
434.0,512.0,1.0,1.0
867.0,32.0,1.0,1.0
748.0,0.0,0.0,1.0
611.0,64.0,0.0,1.0
712.0,128.0,1.0,1.0
935.0,128.0,1.0,1.0
839.0,64.0,0.0,1.0
746.0,32.0,1.0,1.0
459.0,512.0,1.0,1.0
770.0,0.0,0.0,1.0
726.0,256.0,1.0,1.0
649.0,256.0,1.0,1.0
1030.0,32.0,0.0,1.0
663.0,128.0,1.0,1.0
1217.0,0.0,0.0,1.0
455.0,256.0,1.0,1.0
574.0,512.0,1.0,1.0
460.0,512.0,1.0,1.0
720.0,64.0,1.0,1.0
741.0,128.0,1.0,1.0
891.0,64.0,1.0,1.0
841.0,32.0,1.0,1.0
919.0,0.0,1.0,1.0
649.0,256.0,1.0,1.0
995.0,32.0,0.0,1.0
777.0,64.0,0.0,1.0
1192.0,32.0,0.0,1.0
520.0,512.0,1.0,1.0
742.0,256.0,1.0,1.0
1097.0,0.0,0.0,1.0
741.0,256.0,1.0,1.0
1103.0,0.0,0.0,1.0
749.0,128.0,1.0,1.0
778.0,64.0,1.0,1.0
711.0,128.0,1.0,1.0
665.0,512.0,1.0,1.0
1377.0,0.0,0.0,1.0
770.0,64.0,1.0,1.0
577.0,512.0,1.0,1.0
812.0,32.0,1.0,1.0
1008.0,128.0,1.0,1.0
760.0,256.0,1.0,1.0
1445.0,128.0,1.0,1.0
1526.0,0.0,1.0,1.0
551.0,512.0,1.0,1.0
704.0,64.0,1.0,1.0
1036.0,32.0,1.0,1.0
806.0,256.0,1.0,1.0
1111.0,0.0,1.0,1.0
852.0,64.0,0.0,1.0
999.0,32.0,1.0,1.0
687.0,128.0,1.0,1.0
825.0,32.0,1.0,1.0
543.0,256.0,1.0,1.0
770.0,128.0,1.0,1.0
434.0,512.0,1.0,1.0
674.0,64.0,1.0,1.0
604.0,0.0,1.0,1.0
446.0,256.0,1.0,1.0
474.0,512.0,1.0,1.0
660.0,64.0,1.0,1.0
392.0,64.0,1.0,1.0
440.0,512.0,1.0,1.0
446.0,512.0,1.0,1.0
673.0,128.0,1.0,1.0
687.0,0.0,1.0,1.0
802.0,256.0,1.0,1.0
657.0,256.0,1.0,1.0
767.0,128.0,1.0,1.0
927.0,32.0,1.0,1.0
1120.0,32.0,1.0,1.0
745.0,0.0,1.0,1.0
877.0,0.0,0.0,1.0
675.0,128.0,1.0,1.0
494.0,512.0,1.0,1.0
628.0,256.0,1.0,1.0
899.0,64.0,0.0,1.0
659.0,128.0,1.0,1.0
944.0,64.0,1.0,1.0
571.0,256.0,1.0,1.0
1061.0,32.0,0.0,1.0
1081.0,32.0,1.0,1.0
641.0,512.0,1.0,1.0
1209.0,0.0,1.0,1.0
461.0,512.0,1.0,1.0
988.0,32.0,0.0,1.0
863.0,0.0,0.0,1.0
766.0,128.0,1.0,1.0
1292.0,32.0,0.0,1.0
480.0,256.0,1.0,1.0
769.0,64.0,1.0,1.0
736.0,512.0,1.0,1.0
689.0,0.0,0.0,1.0
759.0,64.0,1.0,1.0
742.0,128.0,1.0,1.0
680.0,256.0,1.0,1.0
578.0,256.0,1.0,1.0
858.0,128.0,1.0,1.0
745.0,32.0,1.0,1.0
1081.0,64.0,0.0,1.0
449.0,512.0,1.0,1.0
1107.0,0.0,0.0,1.0
655.0,64.0,1.0,1.0
1003.0,32.0,0.0,1.0
798.0,0.0,0.0,1.0
804.0,128.0,1.0,1.0
503.0,512.0,1.0,1.0
687.0,256.0,1.0,1.0
1509.0,32.0,1.0,1.0
799.0,128.0,1.0,1.0
870.0,0.0,1.0,1.0
1016.0,64.0,1.0,1.0
433.0,512.0,1.0,1.0
446.0,512.0,1.0,1.0
587.0,32.0,1.0,1.0
616.0,64.0,1.0,1.0
707.0,128.0,1.0,1.0
821.0,0.0,0.0,1.0
557.0,256.0,1.0,1.0
610.0,256.0,1.0,1.0
410.0,256.0,1.0,1.0
450.0,512.0,1.0,1.0
662.0,128.0,1.0,1.0
445.0,128.0,1.0,1.0
798.0,64.0,0.0,1.0
1073.0,0.0,1.0,1.0
526.0,512.0,1.0,1.0
1240.0,0.0,1.0,1.0
807.0,32.0,0.0,1.0
769.0,64.0,1.0,1.0
1129.0,32.0,1.0,1.0
697.0,256.0,1.0,1.0
745.0,256.0,1.0,1.0
1670.0,64.0,0.0,1.0
709.0,32.0,0.0,1.0
576.0,512.0,1.0,1.0
817.0,0.0,1.0,1.0
768.0,0.0,0.0,1.0
596.0,512.0,1.0,1.0
1192.0,32.0,1.0,1.0
804.0,128.0,1.0,1.0
847.0,64.0,1.0,1.0
622.0,256.0,1.0,1.0
818.0,128.0,1.0,1.0
901.0,32.0,0.0,1.0
764.0,256.0,1.0,1.0
479.0,128.0,1.0,1.0
470.0,0.0,1.0,1.0
624.0,32.0,1.0,1.0
455.0,256.0,1.0,1.0
457.0,512.0,1.0,1.0
922.0,128.0,1.0,1.0
533.0,32.0,0.0,1.0
713.0,64.0,0.0,1.0
367.0,256.0,1.0,1.0
555.0,512.0,1.0,1.0
558.0,128.0,1.0,1.0
595.0,0.0,0.0,1.0
555.0,64.0,1.0,1.0
385.0,512.0,1.0,1.0
669.0,256.0,1.0,1.0
753.0,128.0,1.0,1.0
784.0,64.0,1.0,1.0
431.0,512.0,1.0,1.0
836.0,32.0,1.0,1.0
569.0,0.0,0.0,1.0
955.0,0.0,0.0,1.0
541.0,32.0,0.0,1.0
636.0,128.0,1.0,1.0
669.0,256.0,1.0,1.0
589.0,64.0,1.0,1.0
624.0,128.0,1.0,1.0
653.0,32.0,0.0,1.0
760.0,0.0,0.0,1.0
613.0,512.0,1.0,1.0
805.0,128.0,1.0,1.0
702.0,0.0,1.0,1.0
613.0,512.0,1.0,1.0
675.0,32.0,0.0,1.0
774.0,64.0,1.0,1.0
528.0,256.0,1.0,1.0
474.0,256.0,1.0,1.0
557.0,64.0,1.0,1.0
478.0,256.0,1.0,1.0
561.0,512.0,1.0,1.0
764.0,0.0,0.0,1.0
553.0,64.0,1.0,1.0
866.0,32.0,1.0,1.0
496.0,256.0,1.0,1.0
638.0,64.0,1.0,1.0
411.0,128.0,1.0,1.0
347.0,512.0,1.0,1.0
611.0,32.0,0.0,1.0
874.0,128.0,1.0,1.0
1139.0,0.0,1.0,1.0
738.0,256.0,1.0,1.0
713.0,0.0,0.0,1.0
903.0,32.0,1.0,1.0
801.0,128.0,1.0,1.0
570.0,512.0,1.0,1.0
703.0,256.0,1.0,1.0
395.0,512.0,1.0,1.0
793.0,64.0,1.0,1.0
735.0,128.0,1.0,1.0
971.0,0.0,0.0,1.0
753.0,64.0,0.0,1.0
981.0,32.0,1.0,1.0
418.0,512.0,1.0,1.0
970.0,32.0,1.0,1.0
860.0,128.0,0.0,1.0
478.0,256.0,1.0,1.0
665.0,64.0,1.0,1.0
732.0,64.0,1.0,1.0
788.0,0.0,1.0,1.0
822.0,256.0,1.0,1.0
591.0,32.0,0.0,1.0
1394.0,0.0,1.0,1.0
375.0,512.0,1.0,1.0
1374.0,128.0,0.0,1.0
